mid,tag,timestamp
81018,Christina Ricci,1360653381
81087,Christopher Lloyd,1360660606
81132,Family,1360667832
81156,gothic,1360675057
81158,quirky,1360682282
81191,family,1360689507
81229,funny,1360696733
81257,Macaulay Culkin,1360703958
81383,sequel,1360711183
81417,animation,1360718409
81456,Disney,1360725634
81512,funny,1360732859
81520,original,1360740085
81535,Pixar,1360747310
81537,sequel,1360754535
81562,Tom Hanks,1360761761
81564,ancient Rome,1360768986
81591,Epic,1360776211
81681,history,1360783437
81782,imdb top 252,1360790662
81784,revenge,1360797887
81786,Rome,1360805112
81788,Russell Crowe,1360812338
81791,Ed Harris,1360819563
81819,Jude Law,1360826788
81831,Rachel Weisz,1360834014
81834,sniper,1360841239
81845,World War II,1360848464
81847,Al Pacino,1360855690
81910,atmospheric,1360862915
81932,Hilary Swank,1360870140
81949,Robin Williams,1360877366
82041,sequel,1360884591
82053,violent,1360891816
82088,dogs,1360899042
82093,Eric Bana,1360906267
82095,mad scientist,1360913492
82152,marvel,1360920717
82167,captain nemo,1360927943
82169,comic book,1360935168
82202,gothic,1360942393
82242,Peta Wilson,1360949619
82366,Sean Connery,1360956844
82378,superhero,1360964069
82459,adventure,1360971295
82461,Angelina Jolie,1360978520
82499,heroine in tight suit,1360985745
82527,Adventure,1360992971
82534,ensemble cast,1361000196
82641,fantasy,1361007421
82667,fantasy world,1361014647
82684,great soundtrack,1361021872
82744,lord of the rings,1361029097
82765,scenic,1361036322
82767,stylized,1361043548
82848,Tolkien,1361050773
82852,hilarious,1361057998
82854,Steve Carell,1361065224
82857,Will Ferrell,1361072449
83086,animation,1361079674
83132,anime,1361086900
83134,cyberpunk,1361094125
83177,dark,1361101350
83270,Matrix,1361108576
83349,sci-fi,1361115801
83369,dark comedy,1361123026
83374,Jim Carrey,1361130252
83480,meryl streep,1361137477
83601,quirky,1361144702
83613,stylized,1361151927
83796,Adam Sandler,1361159153
83803,family,1361166378
83827,sweet,1361173603
83910,British gangster,1361180829
83969,confusing,1361188054
83976,daniel craig,1361195279
84152,Exquisite plotting.,1361202505
84156,organized crime,1361209730
84187,stylish,1361216955
84189,Tom Hardy,1361224181
84240,anime,1361231406
84246,fantasy world,1361238631
84273,Hayao Miyazaki,1361245857
84374,Studio Ghibli,1361253082
84392,David Thewlis,1361260307
84414,Eva Green,1361267532
84512,Liam Neeson,1361274758
84523,Orlando Bloom,1361281983
84553,Chris Evans,1361289208
84601,comic book,1361296434
84615,heroine in tight suit,1361303659
84637,Jessica Alba,1361310884
84696,sexy female scientist,1361318110
84716,superhero,1361325335
84772,gothic,1361332560
84799,helena bonham carter,1361339786
84844,Johnny Depp,1361347011
84847,Tim Burton,1361354236
84942,visually appealing,1361361462
84944,black comedy,1361368687
84950,clever,1361375912
84952,fast-paced dialogue,1361383137
84954,good dialogue,1361390363
85020,Robert Downey Jr.,1361397588
85022,witty,1361404813
85025,adventure,1361412039
85056,Audrey Tautou,1361419264
85131,conspiracy theory,1361426489
85179,Mystery,1361433715
85213,Paris,1361440940
85259,Tom Hanks,1361448165
85261,treasure hunt,1361455391
85295,Brad Pitt,1361462616
85316,cate blanchett,1361469841
85334,multiple storylines,1361477066
85342,social commentary,1361484292
85354,Ben Stiller,1361491517
85367,Robin Williams,1361498742
85394,emma thompson,1361505968
85397,Maggie Gyllenhaal,1361513193
85399,modern fantasy,1361520418
85401,romance,1361527644
85412,surreal,1361534869
85414,Will Ferrell,1361542094
85438,Marion Cotillard,1361549320
85510,Africa,1361556545
85565,corruption,1361563770
85736,Jennifer Connelly,1361570996
85774,justice,1361578221
85780,Leonardo DiCaprio,1361585446
85788,bad acting,1361592671
85796,bad jokes,1361599897
85881,bad plot,1361607122
85885,Chris Evans,1361614347
86000,Jessica Alba,1361621573
86014,Marvel,1361628798
86028,sexy female scientist,1361636023
86059,Rachel Weisz,1361643249
86066,Ryan Reynolds,1361650474
86068,fantasy,1361657699
86142,lion,1361664925
86190,narnia,1361672150
86237,Tilda Swinton,1361679375
86279,bad script,1361686601
86286,Charlize Theron,1361693826
86290,Will Smith,1361701051
86293,Anne Hathaway,1361708276
86295,Steve Carell,1361715502
86298,comedy,1361722727
86320,funny,1361729952
86332,will ferrell,1361737178
86345,comedy,1361744403
86347,James Franco,1361751628
86355,Seth Rogen,1361758854
86377,Stoner Movie,1361766079
86487,audience intelligence underestimated,1361773304
86504,boring,1361780530
86548,chick flick,1361787755
86593,overrated,1361794980
86628,Teen movie,1361802206
86644,Adrien Brody,1361809431
86668,con artists,1361816656
86721,funny,1361823881
86781,interesting characters,1361831107
86815,Mark Ruffalo,1361838332
86817,Rachel Weisz,1361845557
86833,Bill Murray,1361852783
86835,dark comedy,1361860008
86864,Emma Stone,1361867233
86880,funny,1361874459
86882,Jesse Eisenberg,1361881684
86892,Woody Harrelson,1361888909
86898,audience intelligence underestimated,1361896135
86911,CGI,1361903360
86922,cheesy,1361910585
86960,comic book,1361917811
87028,DC,1361925036
87192,DC Comics,1361932261
87194,Ryan Reynolds,1361939486
87197,space,1361946712
87222,superhero,1361953937
87232,comedy,1361961162
87234,funny,1361968388
87287,happy ending,1361975613
87298,HOT actress,1361982838
87304,Justin Timberlake,1361990064
87306,Mila Kunis,1361997289
87413,New York City,1362004514
87430,romance,1362011740
87444,sex,1362018965
87483,Istanbul,1362026190
87485,Liam Neeson,1362033416
87520,predictable,1362040641
87522,Turkey,1362047866
87529,unnecessary sequel,1362055091
87660,action,1362062317
87785,Christoph Waltz,1362069542
87834,funny,1362076767
87867,good soundtrack,1362083993
87869,Great performances,1362091218
87876,Humour,1362098443
87960,Leonardo DiCaprio,1362105669
88069,Quentin Tarantino,1362112894
88094,Samuel L. Jackson,1362120119
88108,Soundtrack,1362127345
88125,western,1362134570
88129,Amy Adams,1362141795
88140,superhero,1362149021
88163,daniel radcliffe,1362156246
88179,zoe kazan,1362163471
88235,comedy,1362170696
88267,Steve Carell,1362177922
88272,stupid but funny,1362185147
88327,will ferrell,1362192372
88345,anti-intellectual,1362199598
88356,bad writing,1362206823
88405,dystopia,1362214048
88448,new society,1362221274
88515,plot holes,1362228499
88593,predictable,1362235724
88672,scifi,1362242950
88697,unintelligent,1362250175
88699,Charlize Theron,1362257400
88744,Liam Neeson,1362264626
88746,Seth MacFarlane,1362271851
88785,witty,1362279076
88810,action,1362286301
88812,dystopia,1362293527
88911,plot holes,1362300752
88932,post-apocalyptic,1362307977
88954,survival,1362315203
89028,thriller,1362322428
89030,unexplained,1362329653
89039,weak plot,1362336879
89047,dark hero,1362344104
89072,gun-fu,1362351329
89085,Keanu Reeves,1362358555
89087,Revenge,1362365780
89090,secret society,1362373005
89118,stylish,1362380231
89190,black comedy,1362387456
89208,dark comedy,1362394681
89281,dark humor,1362401906
89305,ironic,1362409132
89343,multiple short stories,1362416357
89386,short stories,1362423582
89388,bromance,1362430808
89427,comedy,1362438033
89470,funny,1362445258
89492,James Franco,1362452484
89580,Seth Rogen,1362459709
89582,comic book,1362466934
89586,Dr. Strange,1362474160
89678,Great villain,1362481385
89745,Guardians of the Galaxy,1362488610
89753,Marvel,1362495835
89759,MCU,1362503061
89761,Robert Downey Jr.,1362510286
89774,Thanos,1362517511
89804,Thor,1362524737
89837,Visually stunning,1362531962
89840,characters,1362539187
89862,Dialogue,1362546413
89864,humor,1362553638
89898,Kurt Russell,1362560863
89904,Quentin Tarantino,1362568089
89939,Samuel L. Jackson,1362575314
89945,tension building,1362582539
90057,violent,1362589765
90243,Western,1362596990
90245,dystopia,1362604215
90249,Jennifer Lawrence,1362611440
90343,love story,1362618666
90345,nonsense,1362625891
90353,politics,1362633116
90357,rebellion,1362640342
90374,revolution,1362647567
90376,Ben Kingsley,1362654792
90384,ethics,1362662018
90403,immortality,1362669243
90405,ryan reynolds,1362676468
90428,Bad story,1362683694
90430,Bad writing,1362690919
90439,Batman,1362698144
90469,Ben Affleck,1362705370
90471,comic book,1362712595
90522,dc comics,1362719820
90524,good soundtrack,1362727045
90528,Harley Quinn,1362734271
90531,Harley Quinn's ass,1362741496
90576,Horrible directing,1362748721
90600,Jared Leto,1362755947
90603,Joker,1362763172
90630,lack of plot,1362770397
90647,Margot Robbie,1362777623
90717,Poor story,1362784848
90719,poorly paced,1362792073
90738,superhero,1362799299
90746,visually appealing,1362806524
90769,Will Smith,1362813749
90809,action,1362820975
90863,batman,1362828200
90866,ben affleck,1362835425
90888,dark,1362842650
90890,dc comics,1362849876
90943,Gal Gadot,1362857101
90945,superhero,1362864326
91077,superman,1362871552
91079,wonderwoman,1362878777
91094,leonardo DiCarpio,1362886002
91104,survival,1362893228
91126,tom hardy,1362900453
91128,visually appealing,1362907678
91233,building a family,1362914904
91261,creative,1362922129
91266,freedom,1362929354
91273,good writing,1362936580
91323,individualism,1362943805
91325,Viggo Mortensen,1362951030
91337,action,1362958255
91353,dark hero,1362965481
91355,gun tactics,1362972706
91386,hitman,1362979931
91414,Keanu Reeves,1362987157
91470,organized crime,1362994382
91483,secret society,1363001607
91485,Dystopia,1363008833
91488,future,1363016058
91500,interesting,1363023283
91529,jon hamm,1363030509
91535,thought provoking,1363037734
91542,Action,1363044959
91571,Comedy,1363052185
91622,Dwayne Johnson,1363059410
91628,funny,1363066635
91630,Comedy,1363073860
91653,funny,1363081086
91658,Rachel McAdams,1363088311
91660,adventure,1363095536
91666,Alicia Vikander,1363102762
91671,video game adaptation,1363109987
91688,Josh Brolin,1363117212
91690,Ryan Reynolds,1363124438
91784,sarcasm,1363131663
91842,Emilia Clarke,1363138888
91860,star wars,1363146114
91869,classic,1363153339
91873,space action,1363160564
91890,action,1363167790
91935,sci-fi,1363175015
91947,EPIC,1363182240
91974,great soundtrack,1363189465
91976,good dialogue,1363196691
91978,great soundtrack,1363203916
91981,non-linear,1363211141
92008,Everything you want is here,1363218367
92046,adventure,1363225592
92048,classic sci-fi,1363232817
92094,engrossing adventure,1363240043
92192,EPIC,1363247268
92198,classic,1363254493
92234,Nerd,1363261719
92243,animation,1363268944
92259,funny,1363276169
92264,stone age,1363283395
92309,action,1363290620
92348,killer,1363297845
92391,widows/widowers,1363305070
92420,animation,1363312296
92422,kids,1363319521
92427,robots,1363326746
92439,action,1363333972
92475,murder,1363341197
92494,police,1363348422
92507,Kevin Costner,1363355648
92509,Post apocalyptic,1363362873
92535,dark comedy,1363370098
92637,dark humor,1363377324
92643,irreverent,1363384549
92665,jay and silent bob,1363391774
92674,Kevin Smith,1363399000
92681,satire,1363406225
92694,irreverent,1363413450
92730,based on a book,1363420675
92760,bloody,1363427901
92938,brutal,1363435126
92954,controversial,1363442351
93006,dystopia,1363449577
93008,goretastic,1363456802
93022,satire,1363464027
93040,social commentary,1363471253
93114,survival,1363478478
93134,violence,1363485703
93139,alternate reality,1363492929
93193,sci-fi,1363500154
93208,science fiction,1363507379
93242,time travel,1363514605
93270,brutal,1363521830
93272,clever,1363529055
93287,Disturbing,1363536280
93297,great ending,1363543506
93320,mindfuck,1363550731
93326,surprise ending,1363557956
93363,suspense,1363565182
93443,cruel characters,1363572407
93502,brutality,1363579632
93510,dark humor,1363586858
93512,threesome,1363594083
93563,Seth Rogen,1363601308
93598,Sexual Humor,1363608534
93610,Seth Rogen,1363615759
93721,embarassing scenes,1363622984
93723,offensive,1363630209
93740,R language,1363637435
93766,sarcasm,1363644660
93790,satire,1363651885
93805,80's,1363659111
93819,Crude humor,1363666336
93831,mindfuck,1363673561
93838,sarcasm,1363680787
93840,satire,1363688012
93855,Vulgar,1363695237
93980,sofia coppola,1363702463
93982,John Cusack,1363709688
93988,Ewan McGregor,1363716913
94011,Renee Zellweger,1363724139
94015,jackie chan,1363731364
94018,kung fu,1363738589
94070,Something for everyone in this one... saw it without and plan on seeing it with kids!,1363745814
94122,assassin,1363753040
94130,Jean Reno,1363760265
94150,assassin,1363767490
94160,assassin-in-training (scene),1363774716
94262,espionage,1363781941
94266,Robert Ludlum,1363789166
94323,test tag,1363796392
94325,feel-good,1363803617
94405,fun family movie,1363810842
94478,very funny,1363818068
94494,black and white,1363825293
94503,Christopher Nolan,1363832518
94661,directorial debut,1363839744
94677,mindfuck,1363846969
94735,not linear,1363854194
94777,Twist Ending,1363861419
94780,action,1363868645
94799,comic book,1363875870
94810,hugh jackman,1363883095
94833,marvel,1363890321
94864,superhero,1363897546
94867,dark,1363904771
94896,Mindfuck,1363911997
94919,nonlinear,1363919222
94931,psychology,1363926447
94953,twist ending,1363933673
94959,alan rickman,1363940898
94985,harry potter,1363948123
95004,humorous,1363955349
95067,Magic,1363962574
95088,atmospheric,1363969799
95105,insomnia,1363977024
95135,thought-provoking,1363984250
95145,amazing artwork,1363991475
95147,anime,1363998700
95149,sci-fi,1364005926
95163,anime,1364013151
95165,end of the world,1364020376
95167,epic,1364027602
95170,mecha,1364034827
95175,psychology,1364042052
95182,anime,1364049278
95193,comedy,1364056503
95199,gintama,1364063728
95201,remaster,1364070954
95207,classic sci-fi,1364078179
95218,space action,1364085404
95307,space epic,1364092629
95309,atmospheric,1364099855
95311,cult film,1364107080
95313,dreamlike,1364114305
95377,hallucinatory,1364121531
95441,psychological,1364128756
95449,surreal,1364135981
95473,time travel,1364143207
95475,dreamlike,1364150432
95497,sentimental,1364157657
95499,surreal,1364164883
95508,funny,1364172108
95510,Highly quotable,1364179333
95519,will ferrell,1364186559
95543,Boxing story,1364193784
95558,MMA,1364201009
95583,Tom Hardy,1364208234
95624,drugs,1364215460
95633,Leonardo DiCaprio,1364222685
95654,Martin Scorsese,1364229910
95690,way too long,1364237136
95717,Al Pacino,1364244361
95720,gangster,1364251586
95738,mafia,1364258812
95744,Al Pacino,1364266037
95761,Mafia,1364273262
95771,holocaust,1364280488
95780,true story,1364287713
95796,twist ending,1364294938
95839,Anthony Hopkins,1364302164
95843,courtroom drama,1364309389
95858,twist ending,1364316614
95873,britpop,1364323839
95875,indie record label,1364331065
95939,music,1364338290
95949,dumpster diving,1364345515
95965,Sustainability,1364352741
96004,romantic comedy,1364359966
96007,wedding,1364367191
96020,painter,1364374417
96079,bloody,1364381642
96084,black hole,1364388867
96110,sci-fi,1364396093
96114,time-travel,1364403318
96121,fantasy,1364410543
96150,magic board game,1364417769
96281,Robin Williams,1364424994
96283,beautiful scenery,1364432219
96373,epic,1364439444
96411,historical,1364446670
96417,inspirational,1364453895
96430,Medieval,1364461120
96432,mel gibson,1364468346
96448,Oscar (Best Cinematography),1364475571
96471,revenge,1364482796
96488,sword fight,1364490022
96518,black comedy,1364497247
96520,Christina Ricci,1364504472
96530,Christopher Lloyd,1364511698
96563,dark comedy,1364518923
96567,family,1364526148
96588,gothic,1364533374
96606,Al Pacino,1364540599
96608,Andy Garcia,1364547824
96610,Classic,1364555049
96616,Francis Ford Coppola,1364562275
96655,mafia,1364569500
96691,black comedy,1364576725
96726,Christina Ricci,1364583951
96728,Christopher Lloyd,1364591176
96737,Family,1364598401
96811,gothic,1364605627
96815,quirky,1364612852
96821,family,1364620077
96829,funny,1364627303
96832,Macaulay Culkin,1364634528
96861,sequel,1364641753
96917,animation,1364648978
96935,Disney,1364656204
96945,funny,1364663429
96964,original,1364670654
96975,Pixar,1364677880
97024,sequel,1364685105
97168,Tom Hanks,1364692330
97172,ancient Rome,1364699556
97188,Epic,1364706781
97194,history,1364714006
97225,imdb top 251,1364721232
97230,revenge,1364728457
97285,Rome,1364735682
97304,Russell Crowe,1364742908
97306,Ed Harris,1364750133
97328,Jude Law,1364757358
97470,Rachel Weisz,1364764583
97643,sniper,1364771809
97665,World War II,1364779034
97701,Al Pacino,1364786259
97742,atmospheric,1364793485
97752,Hilary Swank,1364800710
97757,Robin Williams,1364807935
97785,sequel,1364815161
97836,violent,1364822386
97858,dogs,1364829611
97860,Eric Bana,1364836837
97866,mad scientist,1364844062
97870,marvel,1364851287
97904,captain nemo,1364858513
97913,comic book,1364865738
97921,gothic,1364872963
97923,Peta Wilson,1364880188
97936,Sean Connery,1364887414
97938,superhero,1364894639
97950,adventure,1364901864
97988,Angelina Jolie,1364909090
98061,heroine in tight suit,1364916315
98083,Adventure,1364923540
98122,ensemble cast,1364930766
98124,fantasy,1364937991
98154,fantasy world,1364945216
98160,great soundtrack,1364952442
98175,lord of the rings,1364959667
98203,scenic,1364966892
98230,stylized,1364974118
98239,Tolkien,1364981343
98243,hilarious,1364988568
98279,Steve Carell,1364995793
98296,Will Ferrell,1365003019
98361,animation,1365010244
98491,anime,1365017469
98499,cyberpunk,1365024695
98503,dark,1365031920
98585,Matrix,1365039145
98604,sci-fi,1365046371
98607,dark comedy,1365053596
98623,Jim Carrey,1365060821
98633,meryl streep,1365068047
98697,quirky,1365075272
98799,stylized,1365082497
98809,Adam Sandler,1365089723
98836,family,1365096948
98908,sweet,1365104173
98961,British gangster,1365111398
99005,confusing,1365118624
99007,daniel craig,1365125849
99030,Exquisite plotting.,1365133074
99087,organized crime,1365140300
99106,stylish,1365147525
99112,Tom Hardy,1365154750
99114,anime,1365161976
99117,fantasy world,1365169201
99122,Hayao Miyazaki,1365176426
99130,Studio Ghibli,1365183652
99145,David Thewlis,1365190877
99149,Eva Green,1365198102
99191,Liam Neeson,1365205328
99415,Orlando Bloom,1365212553
99437,Chris Evans,1365219778
99532,comic book,1365227003
99574,heroine in tight suit,1365234229
99636,Jessica Alba,1365241454
99638,sexy female scientist,1365248679
99721,superhero,1365255905
99728,gothic,1365263130
99750,helena bonham carter,1365270355
99764,Johnny Depp,1365277581
99813,Tim Burton,1365284806
99846,visually appealing,1365292031
99853,black comedy,1365299257
99910,clever,1365306482
99917,fast-paced dialogue,1365313707
99992,good dialogue,1365320933
100044,Robert Downey Jr.,1365328158
100068,witty,1365335383
100083,adventure,1365342608
100106,Audrey Tautou,1365349834
100159,conspiracy theory,1365357059
100163,Mystery,1365364284
100194,Paris,1365371510
100226,Tom Hanks,1365378735
100277,treasure hunt,1365385960
100302,Brad Pitt,1365393186
100304,cate blanchett,1365400411
100306,multiple storylines,1365407636
100326,social commentary,1365414862
100383,Ben Stiller,1365422087
100390,Robin Williams,1365429312
100397,emma thompson,1365436538
100487,Maggie Gyllenhaal,1365443763
100498,modern fantasy,1365450988
100507,romance,1365458213
100527,surreal,1365465439
100553,Will Ferrell,1365472664
100556,Marion Cotillard,1365479889
100579,Africa,1365487115
100611,corruption,1365494340
100714,Jennifer Connelly,1365501565
100737,justice,1365508791
100810,Leonardo DiCaprio,1365516016
100843,bad acting,1365523241
100882,bad jokes,1365530467
100906,bad plot,1365537692
101025,Chris Evans,1365544917
101070,Jessica Alba,1365552143
101072,Marvel,1365559368
101074,sexy female scientist,1365566593
101076,Rachel Weisz,1365573818
101088,Ryan Reynolds,1365581044
101112,fantasy,1365588269
101142,lion,1365595494
101283,narnia,1365602720
101360,Tilda Swinton,1365609945
101362,bad script,1365617170
101415,Charlize Theron,1365624396
101423,Will Smith,1365631621
101525,Anne Hathaway,1365638846
101529,Steve Carell,1365646072
101531,comedy,1365653297
101577,funny,1365660522
101612,will ferrell,1365667747
101739,comedy,1365674973
101741,James Franco,1365682198
101765,Seth Rogen,1365689423
101864,Stoner Movie,1365696649
101884,audience intelligence underestimated,1365703874
101895,boring,1365711099
101962,chick flick,1365718325
101973,overrated,1365725550
102007,Teen movie,1365732775
102025,Adrien Brody,1365740001
102033,con artists,1365747226
102058,funny,1365754451
102066,interesting characters,1365761677
102070,Mark Ruffalo,1365768902
102084,Rachel Weisz,1365776127
102088,Bill Murray,1365783352
102123,dark comedy,1365790578
102125,Emma Stone,1365797803
102165,funny,1365805028
102194,Jesse Eisenberg,1365812254
102217,Woody Harrelson,1365819479
102278,audience intelligence underestimated,1365826704
102338,CGI,1365833930
102378,cheesy,1365841155
102407,comic book,1365848380
102445,DC,1365855606
102481,DC Comics,1365862831
102590,Ryan Reynolds,1365870056
102602,space,1365877282
102666,superhero,1365884507
102684,comedy,1365891732
102686,funny,1365898957
102716,happy ending,1365906183
102720,HOT actress,1365913408
102735,Justin Timberlake,1365920633
102742,Mila Kunis,1365927859
102747,New York City,1365935084
102749,romance,1365942309
102760,sex,1365949535
102800,Istanbul,1365956760
102802,Liam Neeson,1365963985
102819,predictable,1365971211
102823,Turkey,1365978436
102852,unnecessary sequel,1365985661
102880,action,1365992887
102903,Christoph Waltz,1366000112
102984,funny,1366007337
102993,good soundtrack,1366014562
103027,Great performances,1366021788
103042,Humour,1366029013
103048,Leonardo DiCaprio,1366036238
103075,Quentin Tarantino,1366043464
103085,Samuel L. Jackson,1366050689
103107,Soundtrack,1366057914
103137,western,1366065140
103141,Amy Adams,1366072365
103171,superhero,1366079590
103210,daniel radcliffe,1366086816
103219,zoe kazan,1366094041
103221,comedy,1366101266
103228,Steve Carell,1366108492
103233,stupid but funny,1366115717
103235,will ferrell,1366122942
103245,anti-intellectual,1366130167
103249,bad writing,1366137393
103253,dystopia,1366144618
103335,new society,1366151843
103339,plot holes,1366159069
103341,predictable,1366166294
103366,scifi,1366173519
103372,unintelligent,1366180745
103384,Charlize Theron,1366187970
103449,Liam Neeson,1366195195
103483,Seth MacFarlane,1366202421
103502,witty,1366209646
103539,action,1366216871
103543,dystopia,1366224097
103596,plot holes,1366231322
103602,post-apocalyptic,1366238547
103606,survival,1366245772
103609,thriller,1366252998
103624,unexplained,1366260223
103655,weak plot,1366267448
103685,dark hero,1366274674
103688,gun-fu,1366281899
103755,Keanu Reeves,1366289124
103772,Revenge,1366296350
103801,secret society,1366303575
103810,stylish,1366310800
103819,black comedy,1366318026
103865,dark comedy,1366325251
103883,dark humor,1366332476
103980,ironic,1366339702
103984,multiple short stories,1366346927
104017,short stories,1366354152
104069,bromance,1366361377
104074,comedy,1366368603
104076,funny,1366375828
104078,James Franco,1366383053
104129,Seth Rogen,1366390279
104141,comic book,1366397504
104211,Dr. Strange,1366404729
104218,Great villain,1366411955
104241,Guardians of the Galaxy,1366419180
104243,Marvel,1366426405
104245,MCU,1366433631
104272,Robert Downey Jr.,1366440856
104283,Thanos,1366448081
104303,Thor,1366455307
104337,Visually stunning,1366462532
104339,characters,1366469757
104374,Dialogue,1366476982
104419,humor,1366484208
104457,Kurt Russell,1366491433
104644,Quentin Tarantino,1366498658
104760,Samuel L. Jackson,1366505884
104780,tension building,1366513109
104837,violent,1366520334
104841,Western,1366527560
104863,dystopia,1366534785
104875,Jennifer Lawrence,1366542010
104879,love story,1366549236
104906,nonsense,1366556461
104908,politics,1366563686
104913,rebellion,1366570912
104925,revolution,1366578137
104944,Ben Kingsley,1366585362
105020,ethics,1366592587
105037,immortality,1366599813
105121,ryan reynolds,1366607038
105197,Bad story,1366614263
105211,Bad writing,1366621489
105213,Batman,1366628714
105246,Ben Affleck,1366635939
105250,comic book,1366643165
105254,dc comics,1366650390
105325,good soundtrack,1366657615
105351,Harley Quinn,1366664841
105355,Harley Quinn's ass,1366672066
105468,Horrible directing,1366679291
105504,Jared Leto,1366686517
105540,Joker,1366693742
105585,lack of plot,1366700967
105593,Margot Robbie,1366708192
105653,Poor story,1366715418
105720,poorly paced,1366722643
105731,superhero,1366729868
105746,visually appealing,1366737094
105755,Will Smith,1366744319
105801,action,1366751544
105835,batman,1366758770
105844,ben affleck,1366765995
105954,dark,1366773220
106002,dc comics,1366780446
106062,Gal Gadot,1366787671
106072,superhero,1366794896
106100,superman,1366802121
106144,wonderwoman,1366809347
106330,leonardo DiCarpio,1366816572
106438,survival,1366823797
106441,tom hardy,1366831023
106487,visually appealing,1366838248
106489,building a family,1366845473
106491,creative,1366852699
106540,freedom,1366859924
106542,good writing,1366867149
106594,individualism,1366874375
106642,Viggo Mortensen,1366881600
106648,action,1366888825
106696,dark hero,1366896051
106766,gun tactics,1366903276
106782,hitman,1366910501
106785,Keanu Reeves,1366917726
106839,organized crime,1366924952
106873,secret society,1366932177
106883,Dystopia,1366939402
106889,future,1366946628
106916,interesting,1366953853
106918,jon hamm,1366961078
106920,thought provoking,1366968304
106927,Action,1366975529
107013,Comedy,1366982754
107069,Dwayne Johnson,1366989980
107141,funny,1366997205
107159,Comedy,1367004430
107314,funny,1367011656
107338,Rachel McAdams,1367018881
107348,adventure,1367026106
107406,Alicia Vikander,1367033331
107408,video game adaptation,1367040557
107410,Josh Brolin,1367047782
107412,Ryan Reynolds,1367055007
107436,sarcasm,1367062233
107447,Emilia Clarke,1367069458
107449,star wars,1367076683
107462,classic,1367083909
107565,space action,1367091134
107630,action,1367098359
107702,sci-fi,1367105585
107723,EPIC,1367112810
107771,great soundtrack,1367120035
107780,good dialogue,1367127261
107846,great soundtrack,1367134486
107945,non-linear,1367141711
107951,Everything you want is here,1367148936
107953,adventure,1367156162
107962,classic sci-fi,1367163387
107997,engrossing adventure,1367170612
107999,EPIC,1367177838
108078,classic,1367185063
108090,Nerd,1367192288
108156,animation,1367199514
108188,funny,1367206739
108190,stone age,1367213964
108192,action,1367221190
108540,killer,1367228415
108601,widows/widowers,1367235640
108689,animation,1367242866
108715,kids,1367250091
108727,robots,1367257316
108729,action,1367264541
108795,murder,1367271767
108928,police,1367278992
108932,Kevin Costner,1367286217
108945,Post apocalyptic,1367293443
108949,dark comedy,1367300668
108981,dark humor,1367307893
109042,irreverent,1367315119
109161,jay and silent bob,1367322344
109183,Kevin Smith,1367329569
109187,satire,1367336795
109191,irreverent,1367344020
109241,based on a book,1367351245
109282,bloody,1367358471
109295,brutal,1367365696
109313,controversial,1367372921
109317,dystopia,1367380146
109372,goretastic,1367387372
109374,satire,1367394597
109383,social commentary,1367401822
109416,survival,1367409048
109483,violence,1367416273
109487,alternate reality,1367423498
109569,sci-fi,1367430724
109576,science fiction,1367437949
109578,time travel,1367445174
109596,brutal,1367452400
109633,clever,1367459625
109673,Disturbing,1367466850
109687,great ending,1367474076
109723,mindfuck,1367481301
109846,surprise ending,1367488526
109848,suspense,1367495751
109850,cruel characters,1367502977
109853,brutality,1367510202
109864,dark humor,1367517427
109895,threesome,1367524653
109897,Seth Rogen,1367531878
109941,Sexual Humor,1367539103
109968,Seth Rogen,1367546329
109971,embarassing scenes,1367553554
110102,offensive,1367560779
110127,R language,1367568005
110130,sarcasm,1367575230
110281,satire,1367582455
110286,80's,1367589681
110297,Crude humor,1367596906
110330,mindfuck,1367604131
110350,sarcasm,1367611356
110387,satire,1367618582
110501,Vulgar,1367625807
110541,sofia coppola,1367633032
110553,John Cusack,1367640258
110586,Ewan McGregor,1367647483
110591,Renee Zellweger,1367654708
110603,jackie chan,1367661934
110611,kung fu,1367669159
110655,Something for everyone in this one... saw it without and plan on seeing it with kids!,1367676384
110669,assassin,1367683610
110718,Jean Reno,1367690835
110730,assassin,1367698060
110746,assassin-in-training (scene),1367705286
110771,espionage,1367712511
110773,Robert Ludlum,1367719736
110781,test tag,1367726961
110826,feel-good,1367734187
110882,fun family movie,1367741412
111113,very funny,1367748637
111146,black and white,1367755863
111320,Christopher Nolan,1367763088
111360,directorial debut,1367770313
111362,mindfuck,1367777539
111364,not linear,1367784764
111375,Twist Ending,1367791989
111384,action,1367799215
111443,comic book,1367806440
111551,hugh jackman,1367813665
111617,marvel,1367820890
111622,superhero,1367828116
111659,dark,1367835341
111663,Mindfuck,1367842566
111680,nonlinear,1367849792
111732,psychology,1367857017
111743,twist ending,1367864242
111759,alan rickman,1367871468
111781,harry potter,1367878693
111785,humorous,1367885918
111795,Magic,1367893144
111800,atmospheric,1367900369
111817,insomnia,1367907594
111844,thought-provoking,1367914820
111913,amazing artwork,1367922045
111921,anime,1367929270
112006,sci-fi,1367936495
112070,anime,1367943721
112138,end of the world,1367950946
112171,epic,1367958171
112175,mecha,1367965397
112183,psychology,1367972622
112290,anime,1367979847
112303,comedy,1367987073
112316,gintama,1367994298
112326,remaster,1368001523
112334,classic sci-fi,1368008749
112370,space action,1368015974
112421,space epic,1368023199
112450,atmospheric,1368030425
